signal_name,timestamp,id_can,priority,value,unit,min,max
ACT_DEVICETEMPERATURE B0,1763563502.857,0x18FF02EA,1,26.20433501240942,°C,-40,215
ACT_SPEED A13,1763563502.857,0x18FF01F7,1,252.97649093737687,rpm,-32000,33535
ACT_TORQUE A13,1763563502.857,0x18FF01F7,1,38.25249083002489,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563502.857,0x18FF01F7,1,25.602167506204704,°C,-40,215
ACT_SPEED B13,1763563502.857,0x18FF01F7,1,252.97649093737687,rpm,-32000,33535
ACT_TORQUE B13,1763563502.857,0x18FF01F7,1,38.25249083002489,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563502.857,0x18FF01F7,1,25.602167506204704,°C,-40,215
SYSTEMENABLE,1763563502.857,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563502.907,0x18FF01EA,1,504.49603173531295,rpm,-32000,33535
ACT_TORQUE A0,1763563502.907,0x18FF01EA,1,76.33014764331689,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563502.907,0x18FF01EA,1,26.20276352820765,°C,-40,215
ACT_DCBUSPOWER A0,1763563502.907,0x18FF01EA,1,4.032700449033817,kW,-160,167.675
ACT_SPEED B0,1763563502.907,0x18FF02EA,1,504.49603173531295,rpm,-32000,33535
ACT_TORQUE B0,1763563502.907,0x18FF02EA,1,76.33014764331689,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563502.907,0x18FF02EA,1,26.20276352820765,°C,-40,215
ACT_SPEED A13,1763563502.907,0x18FF01F7,1,252.24801586765648,rpm,-32000,33535
ACT_TORQUE A13,1763563502.907,0x18FF01F7,1,38.165073821658446,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563502.907,0x18FF01F7,1,25.60138176410382,°C,-40,215
ACT_SPEED B13,1763563502.907,0x18FF01F7,1,252.24801586765648,rpm,-32000,33535
ACT_TORQUE B13,1763563502.907,0x18FF01F7,1,38.165073821658446,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563502.907,0x18FF01F7,1,25.60138176410382,°C,-40,215
SYSTEMENABLE,1763563502.907,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563502.957,0x18FF01EA,1,502.9859366064343,rpm,-32000,33535
ACT_TORQUE A0,1763563502.957,0x18FF01EA,1,76.14893622785145,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563502.957,0x18FF01EA,1,26.201243346127082,°C,-40,215
ACT_DCBUSPOWER A0,1763563502.957,0x18FF01EA,1,4.01108430308404,kW,-160,167.675
ACT_SPEED B0,1763563502.957,0x18FF02EA,1,502.9859366064343,rpm,-32000,33535
ACT_TORQUE B0,1763563502.957,0x18FF02EA,1,76.14893622785145,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563502.957,0x18FF02EA,1,26.201243346127082,°C,-40,215
ACT_SPEED A13,1763563502.957,0x18FF01F7,1,251.49296830321714,rpm,-32000,33535
ACT_TORQUE A13,1763563502.957,0x18FF01F7,1,38.074468113925725,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563502.957,0x18FF01F7,1,25.600621673063536,°C,-40,215
ACT_SPEED B13,1763563502.957,0x18FF01F7,1,251.49296830321714,rpm,-32000,33535
ACT_TORQUE B13,1763563502.957,0x18FF01F7,1,38.074468113925725,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563502.957,0x18FF01F7,1,25.600621673063536,°C,-40,215
SYSTEMENABLE,1763563502.957,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.007,0x18FF01EA,1,501.4278983274712,rpm,-32000,33535
ACT_TORQUE A0,1763563503.007,0x18FF01EA,1,75.96197163437589,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.007,0x18FF01EA,1,26.19977928536186,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.007,0x18FF01EA,1,3.9888419509305773,kW,-160,167.675
ACT_SPEED B0,1763563503.007,0x18FF02EA,1,501.4278983274712,rpm,-32000,33535
ACT_TORQUE B0,1763563503.007,0x18FF02EA,1,75.96197163437589,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.007,0x18FF02EA,1,26.19977928536186,°C,-40,215
ACT_SPEED A13,1763563503.007,0x18FF01F7,1,250.7139491637356,rpm,-32000,33535
ACT_TORQUE A13,1763563503.007,0x18FF01F7,1,37.98098581718794,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.007,0x18FF01F7,1,25.599889642680925,°C,-40,215
ACT_SPEED B13,1763563503.007,0x18FF01F7,1,250.7139491637356,rpm,-32000,33535
ACT_TORQUE B13,1763563503.007,0x18FF01F7,1,37.98098581718794,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.007,0x18FF01F7,1,25.599889642680925,°C,-40,215
SYSTEMENABLE,1763563503.007,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.057,0x18FF01EA,1,499.8176810547991,rpm,-32000,33535
ACT_TORQUE A0,1763563503.057,0x18FF01EA,1,75.76874556165524,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.057,0x18FF01EA,1,26.198367442203057,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.057,0x18FF01EA,1,3.9659188085723764,kW,-160,167.675
ACT_SPEED B0,1763563503.057,0x18FF02EA,1,499.8176810547991,rpm,-32000,33535
ACT_TORQUE B0,1763563503.057,0x18FF02EA,1,75.76874556165524,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.057,0x18FF02EA,1,26.198367442203057,°C,-40,215
ACT_SPEED A13,1763563503.057,0x18FF01F7,1,249.90884052739955,rpm,-32000,33535
ACT_TORQUE A13,1763563503.057,0x18FF01F7,1,37.88437278082762,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.057,0x18FF01F7,1,25.59918372110152,°C,-40,215
ACT_SPEED B13,1763563503.057,0x18FF01F7,1,249.90884052739955,rpm,-32000,33535
ACT_TORQUE B13,1763563503.057,0x18FF01F7,1,37.88437278082762,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.057,0x18FF01F7,1,25.59918372110152,°C,-40,215
SYSTEMENABLE,1763563503.057,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.107,0x18FF01EA,1,498.1601131265736,rpm,-32000,33535
ACT_TORQUE A0,1763563503.107,0x18FF01EA,1,75.56983741026818,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.107,0x18FF01EA,1,26.197011617822223,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.107,0x18FF01EA,1,3.9423896484716696,kW,-160,167.675
ACT_SPEED B0,1763563503.107,0x18FF02EA,1,498.1601131265736,rpm,-32000,33535
ACT_TORQUE B0,1763563503.107,0x18FF02EA,1,75.56983741026818,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.107,0x18FF02EA,1,26.197011617822223,°C,-40,215
ACT_SPEED A13,1763563503.107,0x18FF01F7,1,249.0800565632868,rpm,-32000,33535
ACT_TORQUE A13,1763563503.107,0x18FF01F7,1,37.78491870513409,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.107,0x18FF01F7,1,25.598505808911106,°C,-40,215
ACT_SPEED B13,1763563503.107,0x18FF01F7,1,249.0800565632868,rpm,-32000,33535
ACT_TORQUE B13,1763563503.107,0x18FF01F7,1,37.78491870513409,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.107,0x18FF01F7,1,25.598505808911106,°C,-40,215
SYSTEMENABLE,1763563503.107,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.157,0x18FF01EA,1,496.4528102799661,rpm,-32000,33535
ACT_TORQUE A0,1763563503.157,0x18FF01EA,1,75.36496106867529,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.157,0x18FF01EA,1,26.19570965119211,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.157,0x18FF01EA,1,3.918226695903664,kW,-160,167.675
ACT_SPEED B0,1763563503.157,0x18FF02EA,1,496.4528102799661,rpm,-32000,33535
ACT_TORQUE B0,1763563503.157,0x18FF02EA,1,75.36496106867529,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.157,0x18FF02EA,1,26.19570965119211,°C,-40,215
ACT_SPEED A13,1763563503.157,0x18FF01F7,1,248.22640513998306,rpm,-32000,33535
ACT_TORQUE A13,1763563503.157,0x18FF01F7,1,37.68248053433764,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.157,0x18FF01F7,1,25.59785482559605,°C,-40,215
ACT_SPEED B13,1763563503.157,0x18FF01F7,1,248.22640513998306,rpm,-32000,33535
ACT_TORQUE B13,1763563503.157,0x18FF01F7,1,37.68248053433764,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.157,0x18FF01F7,1,25.59785482559605,°C,-40,215
SYSTEMENABLE,1763563503.157,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.207,0x18FF01EA,1,494.6950996054718,rpm,-32000,33535
ACT_TORQUE A0,1763563503.207,0x18FF01EA,1,75.15403578773596,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.207,0x18FF01EA,1,26.194460877435755,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.207,0x18FF01EA,1,3.893426873993846,kW,-160,167.675
ACT_SPEED B0,1763563503.207,0x18FF02EA,1,494.6950996054718,rpm,-32000,33535
ACT_TORQUE B0,1763563503.207,0x18FF02EA,1,75.15403578773596,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.207,0x18FF02EA,1,26.194460877435755,°C,-40,215
ACT_SPEED A13,1763563503.207,0x18FF01F7,1,247.3475498027359,rpm,-32000,33535
ACT_TORQUE A13,1763563503.207,0x18FF01F7,1,37.57701789386798,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.207,0x18FF01F7,1,25.597230438717872,°C,-40,215
ACT_SPEED B13,1763563503.207,0x18FF01F7,1,247.3475498027359,rpm,-32000,33535
ACT_TORQUE B13,1763563503.207,0x18FF01F7,1,37.57701789386798,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.207,0x18FF01F7,1,25.597230438717872,°C,-40,215
SYSTEMENABLE,1763563503.207,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.257,0x18FF01EA,1,492.8883665633591,rpm,-32000,33535
ACT_TORQUE A0,1763563503.257,0x18FF01EA,1,74.93722782268244,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.257,0x18FF01EA,1,26.193266063449826,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.257,0x18FF01EA,1,3.868016317552441,kW,-160,167.675
ACT_SPEED B0,1763563503.257,0x18FF02EA,1,492.8883665633591,rpm,-32000,33535
ACT_TORQUE B0,1763563503.257,0x18FF02EA,1,74.93722782268244,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.257,0x18FF02EA,1,26.193266063449826,°C,-40,215
ACT_SPEED A13,1763563503.257,0x18FF01F7,1,246.44418328167956,rpm,-32000,33535
ACT_TORQUE A13,1763563503.257,0x18FF01F7,1,37.46861391134122,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.257,0x18FF01F7,1,25.59663303172491,°C,-40,215
ACT_SPEED B13,1763563503.257,0x18FF01F7,1,246.44418328167956,rpm,-32000,33535
ACT_TORQUE B13,1763563503.257,0x18FF01F7,1,37.46861391134122,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.257,0x18FF01F7,1,25.59663303172491,°C,-40,215
SYSTEMENABLE,1763563503.257,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.307,0x18FF01EA,1,491.0321678063442,rpm,-32000,33535
ACT_TORQUE A0,1763563503.307,0x18FF01EA,1,74.71448397184065,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.307,0x18FF01EA,1,26.192124714474893,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.307,0x18FF01EA,1,3.8419955001806754,kW,-160,167.675
ACT_SPEED B0,1763563503.307,0x18FF02EA,1,491.0321678063442,rpm,-32000,33535
ACT_TORQUE B0,1763563503.307,0x18FF02EA,1,74.71448397184065,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.307,0x18FF02EA,1,26.192124714474893,°C,-40,215
ACT_SPEED A13,1763563503.307,0x18FF01F7,1,245.5160839031721,rpm,-32000,33535
ACT_TORQUE A13,1763563503.307,0x18FF01F7,1,37.357241985920325,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.307,0x18FF01F7,1,25.596062357237443,°C,-40,215
ACT_SPEED B13,1763563503.307,0x18FF01F7,1,245.5160839031721,rpm,-32000,33535
ACT_TORQUE B13,1763563503.307,0x18FF01F7,1,37.357241985920325,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.307,0x18FF01F7,1,25.596062357237443,°C,-40,215
SYSTEMENABLE,1763563503.307,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.357,0x18FF01EA,1,489.1245236169757,rpm,-32000,33535
ACT_TORQUE A0,1763563503.357,0x18FF01EA,1,74.48556666911642,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.357,0x18FF01EA,1,26.191035580287014,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.357,0x18FF01EA,1,3.8153437337283536,kW,-160,167.675
ACT_SPEED B0,1763563503.357,0x18FF02EA,1,489.1245236169757,rpm,-32000,33535
ACT_TORQUE B0,1763563503.357,0x18FF02EA,1,74.48556666911642,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.357,0x18FF02EA,1,26.191035580287014,°C,-40,215
ACT_SPEED A13,1763563503.357,0x18FF01F7,1,244.56226180848785,rpm,-32000,33535
ACT_TORQUE A13,1763563503.357,0x18FF01F7,1,37.24278333455821,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.357,0x18FF01F7,1,25.595517790143504,°C,-40,215
ACT_SPEED B13,1763563503.357,0x18FF01F7,1,244.56226180848785,rpm,-32000,33535
ACT_TORQUE B13,1763563503.357,0x18FF01F7,1,37.24278333455821,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.357,0x18FF01F7,1,25.595517790143504,°C,-40,215
SYSTEMENABLE,1763563503.357,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.407,0x18FF01EA,1,487.16788371685334,rpm,-32000,33535
ACT_TORQUE A0,1763563503.407,0x18FF01EA,1,74.25076988110175,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.407,0x18FF01EA,1,26.189999844264435,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.407,0x18FF01EA,1,3.7881024638520695,kW,-160,167.675
ACT_SPEED B0,1763563503.407,0x18FF02EA,1,487.16788371685334,rpm,-32000,33535
ACT_TORQUE B0,1763563503.407,0x18FF02EA,1,74.25076988110175,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.407,0x18FF02EA,1,26.189999844264435,°C,-40,215
ACT_SPEED A13,1763563503.407,0x18FF01F7,1,243.58394185842667,rpm,-32000,33535
ACT_TORQUE A13,1763563503.407,0x18FF01F7,1,37.12538494055087,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.407,0x18FF01F7,1,25.594999922132214,°C,-40,215
ACT_SPEED B13,1763563503.407,0x18FF01F7,1,243.58394185842667,rpm,-32000,33535
ACT_TORQUE B13,1763563503.407,0x18FF01F7,1,37.12538494055087,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.407,0x18FF01F7,1,25.594999922132214,°C,-40,215
SYSTEMENABLE,1763563503.407,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.457,0x18FF01EA,1,485.1604715700878,rpm,-32000,33535
ACT_TORQUE A0,1763563503.457,0x18FF01EA,1,74.00988042348988,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.457,0x18FF01EA,1,26.189016470058107,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.457,0x18FF01EA,1,3.7602543184737836,kW,-160,167.675
ACT_SPEED B0,1763563503.457,0x18FF02EA,1,485.1604715700878,rpm,-32000,33535
ACT_TORQUE B0,1763563503.457,0x18FF02EA,1,74.00988042348988,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.457,0x18FF02EA,1,26.189016470058107,°C,-40,215
ACT_SPEED A13,1763563503.457,0x18FF01F7,1,242.5802357850439,rpm,-32000,33535
ACT_TORQUE A13,1763563503.457,0x18FF01F7,1,37.00494021174494,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.457,0x18FF01F7,1,25.59450823502905,°C,-40,215
ACT_SPEED B13,1763563503.457,0x18FF01F7,1,242.5802357850439,rpm,-32000,33535
ACT_TORQUE B13,1763563503.457,0x18FF01F7,1,37.00494021174494,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.457,0x18FF01F7,1,25.59450823502905,°C,-40,215
SYSTEMENABLE,1763563503.457,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.507,0x18FF01EA,1,483.1043934762956,rpm,-32000,33535
ACT_TORQUE A0,1763563503.507,0x18FF01EA,1,73.76315105223482,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.507,0x18FF01EA,1,26.18808625101568,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.507,0x18FF01EA,1,3.731836040422063,kW,-160,167.675
ACT_SPEED B0,1763563503.507,0x18FF02EA,1,483.1043934762956,rpm,-32000,33535
ACT_TORQUE B0,1763563503.507,0x18FF02EA,1,73.76315105223482,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.507,0x18FF02EA,1,26.18808625101568,°C,-40,215
ACT_SPEED A13,1763563503.507,0x18FF01F7,1,241.5521967381478,rpm,-32000,33535
ACT_TORQUE A13,1763563503.507,0x18FF01F7,1,36.88157552611741,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.507,0x18FF01F7,1,25.594043125507838,°C,-40,215
ACT_SPEED B13,1763563503.507,0x18FF01F7,1,241.5521967381478,rpm,-32000,33535
ACT_TORQUE B13,1763563503.507,0x18FF01F7,1,36.88157552611741,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.507,0x18FF01F7,1,25.594043125507838,°C,-40,215
SYSTEMENABLE,1763563503.507,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.557,0x18FF01EA,1,480.9980663110073,rpm,-32000,33535
ACT_TORQUE A0,1763563503.557,0x18FF01EA,1,73.51039179240021,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.557,0x18FF01EA,1,26.187208345453037,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.557,0x18FF01EA,1,3.7028334177305524,kW,-160,167.675
ACT_SPEED B0,1763563503.557,0x18FF02EA,1,480.9980663110073,rpm,-32000,33535
ACT_TORQUE B0,1763563503.557,0x18FF02EA,1,73.51039179240021,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.557,0x18FF02EA,1,26.187208345453037,°C,-40,215
ACT_SPEED A13,1763563503.557,0x18FF01F7,1,240.49903315550364,rpm,-32000,33535
ACT_TORQUE A13,1763563503.557,0x18FF01F7,1,36.75519589620011,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.557,0x18FF01F7,1,25.593604172726515,°C,-40,215
ACT_SPEED B13,1763563503.557,0x18FF01F7,1,240.49903315550364,rpm,-32000,33535
ACT_TORQUE B13,1763563503.557,0x18FF01F7,1,36.75519589620011,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.557,0x18FF01F7,1,25.593604172726515,°C,-40,215
SYSTEMENABLE,1763563503.557,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.607,0x18FF01EA,1,478.84013255349055,rpm,-32000,33535
ACT_TORQUE A0,1763563503.607,0x18FF01EA,1,73.2514397414982,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.607,0x18FF01EA,1,26.186382147514905,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.607,0x18FF01EA,1,3.6732358483142766,kW,-160,167.675
ACT_SPEED B0,1763563503.607,0x18FF02EA,1,478.84013255349055,rpm,-32000,33535
ACT_TORQUE B0,1763563503.607,0x18FF02EA,1,73.2514397414982,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.607,0x18FF02EA,1,26.186382147514905,°C,-40,215
ACT_SPEED A13,1763563503.607,0x18FF01F7,1,239.42006627674527,rpm,-32000,33535
ACT_TORQUE A13,1763563503.607,0x18FF01F7,1,36.6257198707491,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.607,0x18FF01F7,1,25.59319107375745,°C,-40,215
ACT_SPEED B13,1763563503.607,0x18FF01F7,1,239.42006627674527,rpm,-32000,33535
ACT_TORQUE B13,1763563503.607,0x18FF01F7,1,36.6257198707491,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.607,0x18FF01F7,1,25.59319107375745,°C,-40,215
SYSTEMENABLE,1763563503.607,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.657,0x18FF01EA,1,476.63082993322314,rpm,-32000,33535
ACT_TORQUE A0,1763563503.657,0x18FF01EA,1,72.98632342706611,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.657,0x18FF01EA,1,26.185607689721618,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.657,0x18FF01EA,1,3.643054970030073,kW,-160,167.675
ACT_SPEED B0,1763563503.657,0x18FF02EA,1,476.63082993322314,rpm,-32000,33535
ACT_TORQUE B0,1763563503.657,0x18FF02EA,1,72.98632342706611,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.657,0x18FF02EA,1,26.185607689721618,°C,-40,215
ACT_SPEED A13,1763563503.657,0x18FF01F7,1,238.31541496661157,rpm,-32000,33535
ACT_TORQUE A13,1763563503.657,0x18FF01F7,1,36.493161713533055,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.657,0x18FF01F7,1,25.592803844860804,°C,-40,215
ACT_SPEED B13,1763563503.657,0x18FF01F7,1,238.31541496661157,rpm,-32000,33535
ACT_TORQUE B13,1763563503.657,0x18FF01F7,1,36.493161713533055,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.657,0x18FF01F7,1,25.592803844860804,°C,-40,215
SYSTEMENABLE,1763563503.657,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.707,0x18FF01EA,1,474.3747096065217,rpm,-32000,33535
ACT_TORQUE A0,1763563503.707,0x18FF01EA,1,72.71558898786193,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.707,0x18FF01EA,1,26.184886251829717,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.707,0x18FF01EA,1,3.6123611278651366,kW,-160,167.675
ACT_SPEED B0,1763563503.707,0x18FF02EA,1,474.3747096065217,rpm,-32000,33535
ACT_TORQUE B0,1763563503.707,0x18FF02EA,1,72.71558898786193,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.707,0x18FF02EA,1,26.184886251829717,°C,-40,215
ACT_SPEED A13,1763563503.707,0x18FF01F7,1,237.18735480326086,rpm,-32000,33535
ACT_TORQUE A13,1763563503.707,0x18FF01F7,1,36.35779449393097,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.707,0x18FF01F7,1,25.59244312591485,°C,-40,215
ACT_SPEED B13,1763563503.707,0x18FF01F7,1,237.18735480326086,rpm,-32000,33535
ACT_TORQUE B13,1763563503.707,0x18FF01F7,1,36.35779449393097,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.707,0x18FF01F7,1,25.59244312591485,°C,-40,215
SYSTEMENABLE,1763563503.707,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.757,0x18FF01EA,1,472.06578758262617,rpm,-32000,33535
ACT_TORQUE A0,1763563503.757,0x18FF01EA,1,72.43851834499446,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.757,0x18FF01EA,1,26.184215923383892,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.757,0x18FF01EA,1,3.5810813921717797,kW,-160,167.675
ACT_SPEED B0,1763563503.757,0x18FF02EA,1,472.06578758262617,rpm,-32000,33535
ACT_TORQUE B0,1763563503.757,0x18FF02EA,1,72.43851834499446,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.757,0x18FF02EA,1,26.184215923383892,°C,-40,215
ACT_SPEED A13,1763563503.757,0x18FF01F7,1,236.03289379131309,rpm,-32000,33535
ACT_TORQUE A13,1763563503.757,0x18FF01F7,1,36.21925917249723,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.757,0x18FF01F7,1,25.592107961691937,°C,-40,215
ACT_SPEED B13,1763563503.757,0x18FF01F7,1,236.03289379131309,rpm,-32000,33535
ACT_TORQUE B13,1763563503.757,0x18FF01F7,1,36.21925917249723,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.757,0x18FF01F7,1,25.592107961691937,°C,-40,215
SYSTEMENABLE,1763563503.757,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.807,0x18FF01EA,1,469.7081273338815,rpm,-32000,33535
ACT_TORQUE A0,1763563503.807,0x18FF01EA,1,72.15559911514511,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.807,0x18FF01EA,1,26.183597689457834,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.807,0x18FF01EA,1,3.5492796457251115,kW,-160,167.675
ACT_SPEED B0,1763563503.807,0x18FF02EA,1,469.7081273338815,rpm,-32000,33535
ACT_TORQUE B0,1763563503.807,0x18FF02EA,1,72.15559911514511,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.807,0x18FF02EA,1,26.183597689457834,°C,-40,215
ACT_SPEED A13,1763563503.807,0x18FF01F7,1,234.85406366694076,rpm,-32000,33535
ACT_TORQUE A13,1763563503.807,0x18FF01F7,1,36.077799557572554,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.807,0x18FF01F7,1,25.59179884472891,°C,-40,215
ACT_SPEED B13,1763563503.807,0x18FF01F7,1,234.85406366694076,rpm,-32000,33535
ACT_TORQUE B13,1763563503.807,0x18FF01F7,1,36.077799557572554,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563503.807,0x18FF01F7,1,25.59179884472891,°C,-40,215
SYSTEMENABLE,1763563503.807,0x18FF1080,1,2,state,0,3
ACT_SPEED A0,1763563503.857,0x18FF01EA,1,467.294864817625,rpm,-32000,33535
ACT_TORQUE A0,1763563503.857,0x18FF01EA,1,71.86600761319433,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563503.857,0x18FF01EA,1,26.183029880391967,°C,-40,215
ACT_DCBUSPOWER A0,1763563503.857,0x18FF01EA,1,3.5168725848350673,kW,-160,167.675
ACT_SPEED B0,1763563503.857,0x18FF02EA,1,467.294864817625,rpm,-32000,33535
ACT_TORQUE B0,1763563503.857,0x18FF02EA,1,71.86600761319433,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563503.857,0x18FF02EA,1,26.183029880391967,°C,-40,215
ACT_SPEED A13,1763563503.857,0x18FF01F7,1,233.6474324088125,rpm,-32000,33535
ACT_TORQUE A13,1763563503.857,0x18FF01F7,1,35.93300380659716,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563503.857,0x18FF01F7,1,25.591514940195978,°C,-40,215
